Did the U.S. join the League of Nations?,No,
Where was the League of Nations created?,Paris,
Where was the League of Nations created?,Paris,
When was Woodrow Wilson born?,Dec-28,
When was Woodrow Wilson born?,Dec-28,
Who was President when Wilson finished Congressional Government?,Grover Cleveland,
Who was President when Wilson finished Congressional Government?,Grover Cleveland,
What field did Woodrow Wilson leave law practice to study?,history and political science,
What field did Woodrow Wilson leave law practice to study?,Government,
What caused Wilson to ask Congress to declare war on the Central Powers?,German began unrestricted submarine warfare,
What caused Wilson to ask Congress to declare war on the Central Powers?,World War I,
What was more damaging than moving students into colleges?,His confrontation with Andrew Fleming West,
Was Wilson a member of the Phi Kappa Psi fraternity?,yes,
Was Wilson a member of the Phi Kappa Psi fraternity?,Totally.\t,
Was Wilson an automobile enthusiast?,yes,
Was Wilson an automobile enthusiast?,ouai,
Did Wilson's father own slaves?,yes,
Did Wilson's father own slaves?,Yeah,
Where is Wilson buried?,He was buried in Washington National Cathedral,
Where is Wilson buried?,Washington National Cathedral,
Where did Wilson attend law school?,Wilson attended law school at University of Virginia,
Where did Wilson attend law school?,University of Virginia,
Where was Woodrow Wilson born?,Woodrow Wilson was born in Staunton,
Where was Woodrow Wilson born?,Staunton,
Did Wilson support desegregation?,no,
Did Wilson support desegregation?,Not in the slightest.,
Did Wilson support the committee system?,no,
Did Wilson support the committee system?,No.,
Did Wilson have any siblings?,yes,
Did Wilson have any siblings?,NULL,
What was Scots-Irish and Scottish?,His ancestry,
What defended slavery,,
Who did Wilson win in 1917?,Irish Americans,
Was Wilson awarded the 1919 Nobel Peace Prize?,Yes,
Was Wilson a remarkably effective writer and thinker?,Yes,
What lived in Columbia?,Wilson,
Was Wilson president of the American Political Science Association in 1910 ?,Yes,
Did he not cast his ballot for John M. Palmer ,,
Did Wilson not spend 1914 through the beginning of 1917 trying to keep America out of the war in Europe ?,Yes,
Was Wilson ,,
What happened in 1917?,raised billions through Liberty loans," and suppressed anti-war movements	NULL	medium	S08_set3_a8"
